id,race_id,event_id,count_date,registered_count,completed_count,active_count,incomplete_count,registered_male_count,registered_female_count,registered_non_binary_count,registered_unspecified_count,group_count,donations_count,donations_total,credentials_used,timing_partner_id
1,314,915644,"2025-06-03 17:41:12",74,0,74,0,0,0,0,74,0,0,0.00,yHvMFx1y...,6
2,928,962560,"2025-06-03 17:41:12",29,0,29,0,0,0,0,29,0,0,0.00,hNkiyApi...,9
3,1033,920516,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
4,1033,920517,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
5,1033,920518,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
6,1033,920519,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
7,1818,1000588,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,8Rs1dOb7...,7
8,1818,1000589,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
9,3654,931549,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
10,3654,931550,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
11,3654,931551,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
12,4257,935668,"2025-06-03 17:41:12",70,0,70,0,0,0,0,70,0,0,0.00,EuMWyAqP...,10
13,4257,935669,"2025-06-03 17:41:12",25,0,25,0,0,0,0,25,0,0,0.00,EuMWyAqP...,10
14,4257,935670,"2025-06-03 17:41:12",36,0,36,0,0,0,0,36,0,0,0.00,EuMWyAqP...,10
15,4407,999495,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
16,4407,999496,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
17,5196,971179,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,e1lSV9eY...,4
18,5265,996546,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
19,5265,996547,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
20,5968,1002675,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
21,6020,951612,"2025-06-03 17:41:12",184,0,184,0,0,0,0,184,0,0,0.00,8Rs1dOb7...,7
22,6020,951613,"2025-06-03 17:41:12",39,0,39,0,0,0,0,39,0,0,0.00,8Rs1dOb7...,7
23,6020,951614,"2025-06-03 17:41:12",27,0,27,0,0,0,0,27,0,0,0.00,8Rs1dOb7...,7
24,6020,951615,"2025-06-03 17:41:12",17,0,17,0,0,0,0,17,0,0,0.00,8Rs1dOb7...,7
25,8417,959642,"2025-06-03 17:41:12",138,0,138,0,0,0,0,138,0,0,0.00,8Rs1dOb7...,7
26,8417,959643,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,8Rs1dOb7...,7
27,9674,947586,"2025-06-03 17:41:12",462,0,462,0,0,0,0,462,0,0,0.00,8Rs1dOb7...,7
28,9674,947587,"2025-06-03 17:41:12",163,0,163,0,0,0,0,163,0,0,0.00,8Rs1dOb7...,7
29,9674,947588,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,8Rs1dOb7...,7
30,10191,984764,"2025-06-03 17:41:12",24,0,24,0,0,0,0,24,0,0,0.00,yHvMFx1y...,6
31,10191,984765,"2025-06-03 17:41:12",26,0,26,0,0,0,0,26,0,0,0.00,yHvMFx1y...,6
32,10191,984766,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
33,11018,993993,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,8Rs1dOb7...,7
34,11018,993994,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
35,11018,993995,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
36,11610,947625,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,EuMWyAqP...,10
37,11610,947626,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
38,12939,956714,"2025-06-03 17:41:12",35,0,35,0,0,0,0,35,0,0,0.00,e1lSV9eY...,4
39,12939,956715,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
40,12939,956716,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
41,12939,956717,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
42,13509,943882,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
43,14928,901357,"2025-06-03 17:41:12",185,0,185,0,0,0,0,185,0,0,0.00,OiX84NDS...,12
44,14928,901358,"2025-06-03 17:41:12",103,0,103,0,0,0,0,103,0,0,0.00,OiX84NDS...,12
45,14928,901359,"2025-06-03 17:41:12",139,0,139,0,0,0,0,139,0,0,0.00,OiX84NDS...,12
46,14928,901360,"2025-06-03 17:41:12",138,0,138,0,0,0,0,138,0,0,0.00,OiX84NDS...,12
47,14928,901361,"2025-06-03 17:41:12",72,0,72,0,0,0,0,72,0,0,0.00,OiX84NDS...,12
48,14928,916016,"2025-06-03 17:41:12",20,0,20,0,0,0,0,20,0,0,0.00,OiX84NDS...,12
49,14928,916017,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,OiX84NDS...,12
50,14928,916018,"2025-06-03 17:41:12",21,0,21,0,0,0,0,21,0,0,0.00,OiX84NDS...,12
51,14928,916019,"2025-06-03 17:41:12",22,0,22,0,0,0,0,22,0,0,0.00,OiX84NDS...,12
52,14928,916020,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,OiX84NDS...,12
53,14928,916021,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,OiX84NDS...,12
54,21040,1003296,"2025-06-03 17:41:12",17,0,17,0,0,0,0,17,0,0,0.00,EuMWyAqP...,10
55,21040,1003297,"2025-06-03 17:41:12",28,0,28,0,0,0,0,28,0,0,0.00,EuMWyAqP...,10
56,23950,963949,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
57,23950,963950,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,e1lSV9eY...,4
58,25402,939561,"2025-06-03 17:41:12",66,0,66,0,0,0,0,66,0,0,0.00,EuMWyAqP...,10
59,25402,939562,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,EuMWyAqP...,10
60,25670,971298,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
61,25670,971299,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
62,25670,971300,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
63,25670,971301,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,OiX84NDS...,12
64,26985,962599,"2025-06-03 17:41:12",73,0,73,0,0,0,0,73,0,0,0.00,e1lSV9eY...,4
65,30996,952099,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
66,33079,910214,"2025-06-03 17:41:12",61,0,61,0,0,0,0,61,0,0,0.00,hNkiyApi...,9
67,35045,1002092,"2025-06-03 17:41:12",18,0,18,0,0,0,0,18,0,0,0.00,yHvMFx1y...,6
68,35045,1002093,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
69,35045,1002094,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
70,35045,1002095,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,yHvMFx1y...,6
71,35045,1002096,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
72,36492,930705,"2025-06-03 17:41:12",37,0,37,0,0,0,0,37,0,0,0.00,hNkiyApi...,9
73,37704,977205,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,OiX84NDS...,12
74,37704,977206,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,OiX84NDS...,12
75,37704,977207,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,OiX84NDS...,12
76,38121,984947,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,8Rs1dOb7...,7
77,38121,984948,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
78,38121,984949,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
79,40357,947784,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
80,40382,994665,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
81,40382,994666,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
82,41554,935589,"2025-06-03 17:41:12",175,0,175,0,0,0,0,175,0,0,0.00,hNkiyApi...,9
83,41554,935590,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,hNkiyApi...,9
84,42339,907453,"2025-06-03 17:41:12",262,0,262,0,0,0,0,262,0,0,0.00,hNkiyApi...,9
85,43236,910069,"2025-06-03 17:41:12",36,0,36,0,0,0,0,36,0,0,0.00,hNkiyApi...,9
86,43319,1008516,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
87,43319,1008517,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
88,43319,1008518,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
89,43319,1008519,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
90,43319,1008520,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
91,43319,1008521,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
92,43319,1008522,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
93,43619,981157,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
94,43619,981158,"2025-06-03 17:41:12",253,0,253,0,0,0,0,253,0,0,0.00,e1lSV9eY...,4
95,43619,981159,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,e1lSV9eY...,4
96,43619,981160,"2025-06-03 17:41:12",36,0,36,0,0,0,0,36,0,0,0.00,e1lSV9eY...,4
97,44272,951867,"2025-06-03 17:41:12",290,0,290,0,0,0,0,290,0,0,0.00,e1lSV9eY...,4
98,44272,951868,"2025-06-03 17:41:12",40,0,40,0,0,0,0,40,0,0,0.00,e1lSV9eY...,4
99,44272,951869,"2025-06-03 17:41:12",43,0,43,0,0,0,0,43,0,0,0.00,e1lSV9eY...,4
100,44272,951870,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,e1lSV9eY...,4
101,46698,936444,"2025-06-03 17:41:12",65,0,65,0,0,0,0,65,0,0,0.00,e1lSV9eY...,4
102,46698,936445,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,e1lSV9eY...,4
103,47539,1003937,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
104,47539,1003938,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
105,47539,1003939,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
106,47539,1003940,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
107,47539,1003941,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
108,47539,1003942,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
109,47539,1003943,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
110,47539,1003944,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
111,47539,1003945,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
112,48055,935081,"2025-06-03 17:41:12",99,0,99,0,0,0,0,99,0,0,0.00,e1lSV9eY...,4
113,48055,935082,"2025-06-03 17:41:12",158,0,158,0,0,0,0,158,0,0,0.00,e1lSV9eY...,4
114,48055,935083,"2025-06-03 17:41:12",30,0,30,0,0,0,0,30,0,0,0.00,e1lSV9eY...,4
115,48055,935084,"2025-06-03 17:41:12",19,0,19,0,0,0,0,19,0,0,0.00,e1lSV9eY...,4
116,48055,935085,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
117,48055,942377,"2025-06-03 17:41:12",31,0,31,0,0,0,0,31,0,0,0.00,e1lSV9eY...,4
118,50934,935597,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,yHvMFx1y...,6
119,50934,935598,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
120,50934,935599,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
121,51062,955524,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
122,51062,955525,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,e1lSV9eY...,4
123,51062,955526,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,e1lSV9eY...,4
124,51062,955527,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
125,51062,955528,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,e1lSV9eY...,4
126,51062,955529,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
127,51062,955530,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
128,51062,955531,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
129,57181,911117,"2025-06-03 17:41:12",37,0,37,0,0,0,0,37,0,0,0.00,hNkiyApi...,9
130,57702,996512,"2025-06-03 17:41:12",9,0,9,0,0,0,0,9,0,0,0.00,EuMWyAqP...,10
131,57702,996513,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,EuMWyAqP...,10
132,57702,996514,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,EuMWyAqP...,10
133,57702,996515,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,EuMWyAqP...,10
134,57702,996516,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
135,57702,996517,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,EuMWyAqP...,10
136,57702,996518,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
137,57702,996519,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,EuMWyAqP...,10
138,58423,1002263,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
139,58423,1002264,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
140,58423,1002265,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
141,59059,1008361,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
142,59059,1008362,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
143,59059,1008363,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
144,59958,967160,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
145,60888,960686,"2025-06-03 17:41:12",496,0,496,0,0,0,0,496,0,0,0.00,EuMWyAqP...,10
146,60888,960687,"2025-06-03 17:41:12",56,0,56,0,0,0,0,56,0,0,0.00,EuMWyAqP...,10
147,60888,960688,"2025-06-03 17:41:12",38,0,38,0,0,0,0,38,0,0,0.00,EuMWyAqP...,10
148,62835,907463,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,hNkiyApi...,9
149,68035,1006964,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
150,68035,1006965,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
151,69165,916548,"2025-06-03 17:41:12",297,0,297,0,0,0,0,297,0,0,0.00,8Rs1dOb7...,7
152,69165,916549,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,8Rs1dOb7...,7
153,69165,916550,"2025-06-03 17:41:12",88,0,88,0,0,0,0,88,0,0,0.00,8Rs1dOb7...,7
154,69165,916551,"2025-06-03 17:41:12",121,0,121,0,0,0,0,121,0,0,0.00,8Rs1dOb7...,7
155,69165,916552,"2025-06-03 17:41:12",23,0,23,0,0,0,0,23,0,0,0.00,8Rs1dOb7...,7
156,69165,916553,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,8Rs1dOb7...,7
157,69165,916554,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
158,69168,900630,"2025-06-03 17:41:12",820,0,820,0,0,0,0,820,0,0,0.00,8Rs1dOb7...,7
159,69168,900631,"2025-06-03 17:41:12",105,0,105,0,0,0,0,105,0,0,0.00,8Rs1dOb7...,7
160,69168,900632,"2025-06-03 17:41:12",128,0,128,0,0,0,0,128,0,0,0.00,8Rs1dOb7...,7
161,70138,977230,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,8Rs1dOb7...,7
162,70138,977231,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
163,71059,927311,"2025-06-03 17:41:12",168,0,168,0,0,0,0,168,0,0,0.00,hNkiyApi...,9
164,71059,927312,"2025-06-03 17:41:12",74,0,74,0,0,0,0,74,0,0,0.00,hNkiyApi...,9
165,71540,910096,"2025-06-03 17:41:12",35,0,35,0,0,0,0,35,0,0,0.00,hNkiyApi...,9
166,71835,954306,"2025-06-03 17:41:12",34,0,34,0,0,0,0,34,0,0,0.00,vP2zSKDo...,5
167,71835,954307,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,vP2zSKDo...,5
168,72086,964813,"2025-06-03 17:41:12",253,0,253,0,0,0,0,253,0,0,0.00,8Rs1dOb7...,7
169,72597,1009297,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
170,72597,1009298,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
171,72597,1009299,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
172,72597,1009300,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
173,73555,947971,"2025-06-03 17:41:12",115,0,115,0,0,0,0,115,0,0,0.00,KMVON3kq...,1
174,73555,947972,"2025-06-03 17:41:12",593,0,593,0,0,0,0,593,0,0,0.00,KMVON3kq...,1
175,73555,947973,"2025-06-03 17:41:12",67,0,67,0,0,0,0,67,0,0,0.00,KMVON3kq...,1
176,73555,947974,"2025-06-03 17:41:12",34,0,34,0,0,0,0,34,0,0,0.00,KMVON3kq...,1
177,73555,983841,"2025-06-03 17:41:12",820,0,820,0,0,0,0,820,0,0,0.00,KMVON3kq...,1
178,75225,951488,"2025-06-03 17:41:12",382,0,382,0,0,0,0,382,0,0,0.00,hNkiyApi...,9
179,76836,923455,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,e1lSV9eY...,4
180,76836,923456,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,e1lSV9eY...,4
181,76836,923457,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
182,76876,918150,"2025-06-03 17:41:12",18,0,18,0,0,0,0,18,0,0,0.00,hNkiyApi...,9
183,77017,968959,"2025-06-03 17:41:12",18,0,18,0,0,0,0,18,0,0,0.00,hNkiyApi...,9
184,79347,1002630,"2025-06-03 17:41:12",24,0,24,0,0,0,0,24,0,0,0.00,0NffC99H...,8
185,79347,1002631,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,0NffC99H...,8
186,79347,1002632,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,0NffC99H...,8
187,81710,975447,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,8Rs1dOb7...,7
188,81710,975448,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
189,81710,975449,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
190,81794,996017,"2025-06-03 17:41:12",34,0,34,0,0,0,0,34,0,0,0.00,KMVON3kq...,1
191,81794,996018,"2025-06-03 17:41:12",53,0,53,0,0,0,0,53,0,0,0.00,KMVON3kq...,1
192,81794,996019,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,KMVON3kq...,1
193,81794,996020,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
194,81794,996021,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
195,81794,996022,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
196,81794,996023,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
197,81794,996024,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
198,81794,996025,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
199,83867,953878,"2025-06-03 17:41:12",373,0,373,0,0,0,0,373,0,0,0.00,KMVON3kq...,1
200,83867,953879,"2025-06-03 17:41:12",1222,0,1222,0,0,0,0,1222,0,0,0.00,KMVON3kq...,1
201,83867,953880,"2025-06-03 17:41:12",401,0,401,0,0,0,0,401,0,0,0.00,KMVON3kq...,1
202,83867,953881,"2025-06-03 17:41:12",404,0,404,0,0,0,0,404,0,0,0.00,KMVON3kq...,1
203,83867,953882,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
204,83867,953883,"2025-06-03 17:41:12",9,0,9,0,0,0,0,9,0,0,0.00,KMVON3kq...,1
205,83867,953884,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,KMVON3kq...,1
206,83867,953885,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,KMVON3kq...,1
207,83952,944524,"2025-06-03 17:41:12",60,0,60,0,0,0,0,60,0,0,0.00,KMVON3kq...,1
208,83952,944525,"2025-06-03 17:41:12",30,0,30,0,0,0,0,30,0,0,0.00,KMVON3kq...,1
209,83952,944526,"2025-06-03 17:41:12",9,0,9,0,0,0,0,9,0,0,0.00,KMVON3kq...,1
210,83952,944527,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
211,83952,944528,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,KMVON3kq...,1
212,84700,956023,"2025-06-03 17:41:12",641,0,641,0,0,0,0,641,0,0,0.00,KMVON3kq...,1
213,84700,956024,"2025-06-03 17:41:12",35,0,35,0,0,0,0,35,0,0,0.00,KMVON3kq...,1
214,84837,985339,"2025-06-03 17:41:12",149,0,149,0,0,0,0,149,0,0,0.00,e1lSV9eY...,4
215,84837,985340,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,e1lSV9eY...,4
216,84837,985341,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,e1lSV9eY...,4
217,84837,985342,"2025-06-03 17:41:12",9,0,9,0,0,0,0,9,0,0,0.00,e1lSV9eY...,4
218,85639,922926,"2025-06-03 17:41:12",334,0,334,0,0,0,0,334,0,0,0.00,KMVON3kq...,1
219,85639,922927,"2025-06-03 17:41:12",124,0,124,0,0,0,0,124,0,0,0.00,KMVON3kq...,1
220,85945,950700,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,8Rs1dOb7...,7
221,85945,950701,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
222,85972,922328,"2025-06-03 17:41:12",439,0,439,0,0,0,0,439,0,0,0.00,KMVON3kq...,1
223,85972,922329,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,KMVON3kq...,1
224,85972,922330,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,KMVON3kq...,1
225,86129,922363,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
226,86294,945653,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,KMVON3kq...,1
227,86294,945654,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,KMVON3kq...,1
228,86294,945655,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
229,86294,945656,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
230,86373,987522,"2025-06-03 17:41:12",76,0,76,0,0,0,0,76,0,0,0.00,KMVON3kq...,1
231,86373,987523,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
232,86373,987524,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
233,86746,974559,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
234,86751,1003385,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,EuMWyAqP...,10
